url_product,category,id_supermarket
https://www.jumbo.cl/hamburguesa-de-soya-mr-veggie-champinon-tomate-100-g/p,CONGELADOS,1
https://www.jumbo.cl/pulpa-de-chirimoya-minuto-verde-doypack-335-g-2/p,CONGELADOS,1
https://www.jumbo.cl/hamburguesa-de-garbanzos-200-g/p,CONGELADOS,1
https://www.jumbo.cl/helado-savory-crocanty-20x90ml/p,CONGELADOS,1
https://www.jumbo.cl/helado-savory-danky-sahne-nuss-18x125ml/p,CONGELADOS,1
https://www.jumbo.cl/postre-helado-san-francisco-de-loncomilla-1-l-pistacho/p,CONGELADOS,1
https://www.jumbo.cl/hamburguesa-pollo-king-90-g/p,CONGELADOS,1
https://www.jumbo.cl/ensalada-rusa-minuto-verde-500-g/p,CONGELADOS,1
https://www.jumbo.cl/hamburguesa-cerdo-king-90g/p,CONGELADOS,1
https://www.jumbo.cl/hielo-frappe-polo-norte-calama-1-k/p,CONGELADOS,1
https://www.jumbo.cl/hamburguesas-de-vacuno-super-beef-5-unid-90-g-c-u/p,CONGELADOS,1
https://www.jumbo.cl/hamburguesa-vacuno-55g-king/p,CONGELADOS,1
https://www.jumbo.cl/pizza-salame-cong-pf-listo-430g-2/p,CONGELADOS,1
https://www.jumbo.cl/hamburguesa-cebolla-receta-del-abuelo-100-g/p,CONGELADOS,1
https://www.jumbo.cl/helado-peanut-butter-cuisine-and-co-780g-1900159/p,CONGELADOS,1
https://www.jumbo.cl/chocolate-snickers-funsize-300-g/p,DESAYUNO Y DULCES,1
https://www.jumbo.cl/galletas-frac-costa-130-g-vainilla-2/p,DESAYUNO Y DULCES,1
https://www.jumbo.cl/cafe-instantaneo-nescafe-tradicion-400-g/p,DESAYUNO Y DULCES,1
